query_num,operator,actual,rl_predicted,duck_predicted,rl_q_error,duck_q_error,trees,timestamp
1572,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:52:07.145898
1572,SEQ_SCAN,365,372,14609,1.019178,40.024658,2000,2025-12-12T23:52:07.145907
1572,SEQ_SCAN,100000,103144,100000,1.03144,1.0,2000,2025-12-12T23:52:07.145915
1572,HASH_JOIN,285004,642161,410125,2.253165,1.439015,2000,2025-12-12T23:52:07.145922
1572,HASH_JOIN,285004,642161,288293,2.253165,1.01154,2000,2025-12-12T23:52:07.145930
1572,SEQ_SCAN,285004,291894,1441548,1.024175,5.057992,2000,2025-12-12T23:52:07.145937
1572,FILTER,365,342,14609,1.067251,40.024658,2000,2025-12-12T23:52:07.145945
1572,SEQ_SCAN,365,372,14609,1.019178,40.024658,2000,2025-12-12T23:52:07.145952
1572,SEQ_SCAN,100000,103144,100000,1.03144,1.0,2000,2025-12-12T23:52:07.145960
1572,HASH_JOIN,143082,642161,204667,4.488063,1.430418,2000,2025-12-12T23:52:07.145967
1572,SEQ_SCAN,99989,103144,100000,1.031553,1.00011,2000,2025-12-12T23:52:07.145974
1572,HASH_JOIN,143102,642161,143868,4.487436,1.005353,2000,2025-12-12T23:52:07.145981
1572,SEQ_SCAN,143102,164110,719384,1.146804,5.027072,2000,2025-12-12T23:52:07.145989
1572,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:52:07.145996
1572,SEQ_SCAN,365,372,14609,1.019178,40.024658,2000,2025-12-12T23:52:07.146003
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170319
1573,HASH_JOIN,4129,52219,4683,12.646888,1.134173,2000,2025-12-12T23:52:07.170365
1573,HASH_JOIN,15224,52219,23415,3.430045,1.538032,2000,2025-12-12T23:52:07.170377
1573,HASH_JOIN,15224,52219,140492,3.430045,9.228324,2000,2025-12-12T23:52:07.170386
1573,SEQ_SCAN,15224,17228,2880404,1.131634,189.201524,2000,2025-12-12T23:52:07.170394
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170412
1573,SEQ_SCAN,1800,1728,3600,1.041667,2.0,2000,2025-12-12T23:52:07.170422
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170431
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170438
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170446
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170454
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170461
1573,HASH_JOIN,4552,52219,4683,11.471661,1.028779,2000,2025-12-12T23:52:07.170469
1573,HASH_JOIN,17761,52219,23415,2.940093,1.318338,2000,2025-12-12T23:52:07.170477
1573,HASH_JOIN,17761,52219,140492,2.940093,7.91014,2000,2025-12-12T23:52:07.170484
1573,SEQ_SCAN,17761,17228,2880404,1.030938,162.175778,2000,2025-12-12T23:52:07.170492
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170500
1573,SEQ_SCAN,1800,1675,3600,1.074627,2.0,2000,2025-12-12T23:52:07.170506
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170514
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170520
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170527
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170534
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170542
1573,HASH_JOIN,3933,52219,4683,13.277142,1.190694,2000,2025-12-12T23:52:07.170548
1573,HASH_JOIN,14927,52219,23415,3.498292,1.568634,2000,2025-12-12T23:52:07.170556
1573,HASH_JOIN,14927,52219,140492,3.498292,9.411938,2000,2025-12-12T23:52:07.170563
1573,SEQ_SCAN,14927,17228,2880404,1.15415,192.966035,2000,2025-12-12T23:52:07.170570
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170577
1573,SEQ_SCAN,1800,1675,3600,1.074627,2.0,2000,2025-12-12T23:52:07.170584
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170591
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170598
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170604
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170611
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170618
1573,HASH_JOIN,7111,52219,4683,7.343412,1.518471,2000,2025-12-12T23:52:07.170625
1573,HASH_JOIN,26955,52219,23415,1.937266,1.151185,2000,2025-12-12T23:52:07.170632
1573,HASH_JOIN,26955,52219,140492,1.937266,5.212094,2000,2025-12-12T23:52:07.170639
1573,SEQ_SCAN,26955,17228,2880404,1.564604,106.859729,2000,2025-12-12T23:52:07.170646
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170653
1573,SEQ_SCAN,1800,1728,3600,1.041667,2.0,2000,2025-12-12T23:52:07.170660
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170667
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170673
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170680
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170687
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170697
1573,HASH_JOIN,7590,52219,4683,6.879974,1.620756,2000,2025-12-12T23:52:07.170704
1573,HASH_JOIN,27282,52219,23415,1.914046,1.165151,2000,2025-12-12T23:52:07.170711
1573,HASH_JOIN,27282,52219,140492,1.914046,5.149622,2000,2025-12-12T23:52:07.170718
1573,SEQ_SCAN,27282,17228,2880404,1.583585,105.578917,2000,2025-12-12T23:52:07.170725
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170732
1573,SEQ_SCAN,1800,1675,3600,1.074627,2.0,2000,2025-12-12T23:52:07.170745
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170752
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170759
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170766
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170773
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170784
1573,HASH_JOIN,4593,52219,4683,11.369258,1.019595,2000,2025-12-12T23:52:07.170792
1573,HASH_JOIN,17541,52219,23415,2.976968,1.334873,2000,2025-12-12T23:52:07.170800
1573,HASH_JOIN,17541,52219,140492,2.976968,8.00935,2000,2025-12-12T23:52:07.170807
1573,SEQ_SCAN,17541,17228,2880404,1.018168,164.209794,2000,2025-12-12T23:52:07.170814
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170821
1573,SEQ_SCAN,1800,1728,3600,1.041667,2.0,2000,2025-12-12T23:52:07.170827
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170834
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170841
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170848
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170854
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170861
1573,HASH_JOIN,4747,52219,4683,11.000421,1.013666,2000,2025-12-12T23:52:07.170868
1573,HASH_JOIN,17850,52219,23415,2.925434,1.311765,2000,2025-12-12T23:52:07.170875
1573,HASH_JOIN,17850,52219,140492,2.925434,7.8707,2000,2025-12-12T23:52:07.170881
1573,SEQ_SCAN,17850,17228,2880404,1.036104,161.367171,2000,2025-12-12T23:52:07.170888
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170895
1573,SEQ_SCAN,1800,1675,3600,1.074627,2.0,2000,2025-12-12T23:52:07.170902
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170909
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170915
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170922
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.170929
1573,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.170935
1573,HASH_JOIN,2344,52219,4683,22.27773,1.997867,2000,2025-12-12T23:52:07.170942
1573,HASH_JOIN,8943,52219,23415,5.839092,2.618249,2000,2025-12-12T23:52:07.170949
1573,HASH_JOIN,8943,52219,140492,5.839092,15.709717,2000,2025-12-12T23:52:07.170956
1573,SEQ_SCAN,8943,17228,2880404,1.926423,322.084759,2000,2025-12-12T23:52:07.170963
1573,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.170970
1573,SEQ_SCAN,1800,1728,3600,1.041667,2.0,2000,2025-12-12T23:52:07.170977
1573,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.170983
1573,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.170990
1573,FILTER,1920,1589,1440,1.208307,1.333333,2000,2025-12-12T23:52:07.170997
1573,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:52:07.171004
1574,FILTER,2708,34,4906,79.647059,1.811669,2000,2025-12-12T23:52:07.185980
1574,HASH_GROUP_BY,2997,664,4906,4.513554,1.63697,2000,2025-12-12T23:52:07.186032
1574,HASH_JOIN,40800,86213,4907,2.113064,8.314653,2000,2025-12-12T23:52:07.186045
1574,HASH_JOIN,40800,86213,4907,2.113064,8.314653,2000,2025-12-12T23:52:07.186054
1574,HASH_JOIN,530284,86213,23067,6.150859,22.988859,2000,2025-12-12T23:52:07.186062
1574,SEQ_SCAN,530284,544491,2880404,1.026791,5.431814,2000,2025-12-12T23:52:07.186071
1574,FILTER,365,34,585,10.735294,1.60274,2000,2025-12-12T23:52:07.186080
1574,SEQ_SCAN,365,454,585,1.243836,1.60274,2000,2025-12-12T23:52:07.186088
1574,FILTER,1380,34,3600,40.588235,2.608696,2000,2025-12-12T23:52:07.186095
1574,SEQ_SCAN,18000,17430,18000,1.032702,1.0,2000,2025-12-12T23:52:07.186118
1574,SEQ_SCAN,10,9,12,1.111111,1.2,2000,2025-12-12T23:52:07.186126
1576,HASH_GROUP_BY,5,22,9,4.4,1.8,2000,2025-12-12T23:52:07.198503
1576,HASH_JOIN,8,2484,10,310.5,1.25,2000,2025-12-12T23:52:07.198554
1576,HASH_JOIN,8,2484,10,310.5,1.25,2000,2025-12-12T23:52:07.198567
1576,SEQ_SCAN,14221,17920,8334,1.260108,1.706383,2000,2025-12-12T23:52:07.198576
1576,HASH_JOIN,20,2484,50,124.2,2.5,2000,2025-12-12T23:52:07.198584
1576,SEQ_SCAN,1200,1165,1440,1.030043,1.2,2000,2025-12-12T23:52:07.198592
1576,HASH_JOIN,124,2484,253,20.032258,2.040323,2000,2025-12-12T23:52:07.198609
1576,FILTER,109722,90959,1920800,1.20628,17.506061,2000,2025-12-12T23:52:07.198618
1576,SEQ_SCAN,1920138,1922982,1920800,1.001481,1.000345,2000,2025-12-12T23:52:07.198626
1576,HASH_JOIN,1933,2484,1265,1.285049,1.528063,2000,2025-12-12T23:52:07.198633
1576,SEQ_SCAN,99914,104927,100000,1.050173,1.000861,2000,2025-12-12T23:52:07.198641
1576,HASH_JOIN,1972,2484,1153,1.259635,1.710321,2000,2025-12-12T23:52:07.198648
1576,SEQ_SCAN,1972,2553,144067,1.294625,73.056288,2000,2025-12-12T23:52:07.198655
1576,FILTER,30,90959,585,3031.966667,19.5,2000,2025-12-12T23:52:07.198662
1576,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:52:07.198669
1576,SEQ_SCAN,6,6,6,1.0,1.0,2000,2025-12-12T23:52:07.198676
1577,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.206498
1577,FILTER,9,342,119,38.0,13.222222,2000,2025-12-12T23:52:07.206537
1577,HASH_JOIN,31,693,119,22.354839,3.83871,2000,2025-12-12T23:52:07.206548
1577,FILTER,91,342,14609,3.758242,160.538462,2000,2025-12-12T23:52:07.206556
1577,SEQ_SCAN,91,32,14609,2.84375,160.538462,2000,2025-12-12T23:52:07.206565
1577,HASH_JOIN,885,693,595,1.277056,1.487395,2000,2025-12-12T23:52:07.206591
1577,SEQ_SCAN,688338,396411,719384,1.736425,1.045103,2000,2025-12-12T23:52:07.206611
1577,SEQ_SCAN,26,36,14,1.384615,1.857143,2000,2025-12-12T23:52:07.206622
1578,HASH_GROUP_BY,7191,385,105,18.677922,68.485714,2000,2025-12-12T23:52:07.221831
1578,HASH_JOIN,7911,23100,106,2.919985,74.632075,2000,2025-12-12T23:52:07.221875
1578,HASH_JOIN,2880404,213634,2880404,13.482891,1.0,2000,2025-12-12T23:52:07.221885
1578,SEQ_SCAN,2880404,21774,2880404,132.286397,1.0,2000,2025-12-12T23:52:07.221893
1578,SEQ_SCAN,287867,11803,287867,24.389308,1.0,2000,2025-12-12T23:52:07.221901
1578,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.221908
1579,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.230616
1579,HASH_JOIN,12,34011,595,2834.25,49.583333,2000,2025-12-12T23:52:07.230663
1579,FILTER,61,342,14609,5.606557,239.491803,2000,2025-12-12T23:52:07.230676
1579,SEQ_SCAN,61,32,14609,1.90625,239.491803,2000,2025-12-12T23:52:07.230685
1579,HASH_JOIN,418,34011,2977,81.366029,7.12201,2000,2025-12-12T23:52:07.230694
1579,HASH_JOIN,1103,34011,17272,30.834995,15.659112,2000,2025-12-12T23:52:07.230702
1579,SEQ_SCAN,228609,752545,719384,3.291843,3.146788,2000,2025-12-12T23:52:07.230709
1579,SEQ_SCAN,234,1070,910,4.57265,3.888889,2000,2025-12-12T23:52:07.230717
1579,SEQ_SCAN,4,4,5,1.0,1.25,2000,2025-12-12T23:52:07.230725
1580,HASH_JOIN,6644272,25775,12366501,257.779709,1.861227,2000,2025-12-12T23:52:07.273219
1580,SEQ_SCAN,719384,741211,719384,1.030341,1.0,2000,2025-12-12T23:52:07.273271
1580,SEQ_SCAN,719384,741211,719384,1.030341,1.0,2000,2025-12-12T23:52:07.273281
1580,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.273290
1580,HASH_JOIN,27,136,23,5.037037,1.173913,2000,2025-12-12T23:52:07.273299
1580,HASH_JOIN,8701162,21367,34990888,407.224318,4.021404,2000,2025-12-12T23:52:07.273307
1580,SEQ_SCAN,71654,79377,71654,1.107782,1.0,2000,2025-12-12T23:52:07.273314
1580,HASH_JOIN,40,11777,119,294.425,2.975,2000,2025-12-12T23:52:07.273322
1580,HASH_JOIN,40,34011,595,850.275,14.875,2000,2025-12-12T23:52:07.273329
1580,FILTER,61,342,14609,5.606557,239.491803,2000,2025-12-12T23:52:07.273336
1580,SEQ_SCAN,61,32,14609,1.90625,239.491803,2000,2025-12-12T23:52:07.273344
1580,HASH_JOIN,1720,34011,2977,19.773837,1.730814,2000,2025-12-12T23:52:07.273351
1580,HASH_JOIN,4493,34011,17272,7.569775,3.844202,2000,2025-12-12T23:52:07.273358
1580,SEQ_SCAN,229222,741211,719384,3.233595,3.138372,2000,2025-12-12T23:52:07.273365
1580,SEQ_SCAN,1038,1070,910,1.030829,1.140659,2000,2025-12-12T23:52:07.273371
1580,SEQ_SCAN,4,4,5,1.0,1.25,2000,2025-12-12T23:52:07.273378
1581,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.284068
1581,HASH_JOIN,874,52219,2130,59.74714,2.437071,2000,2025-12-12T23:52:07.284118
1581,HASH_JOIN,874,52219,12780,59.74714,14.622426,2000,2025-12-12T23:52:07.284130
1581,HASH_JOIN,7686,52219,140492,6.794041,18.278949,2000,2025-12-12T23:52:07.284138
1581,SEQ_SCAN,7686,17228,2880404,2.241478,374.759823,2000,2025-12-12T23:52:07.284145
1581,FILTER,1800,1589,3600,1.132788,2.0,2000,2025-12-12T23:52:07.284152
1581,SEQ_SCAN,1800,1728,3600,1.041667,2.0,2000,2025-12-12T23:52:07.284159
1581,SEQ_SCAN,720,749,655,1.040278,1.099237,2000,2025-12-12T23:52:07.284166
1581,FILTER,1,1589,2,1589.0,2.0,2000,2025-12-12T23:52:07.284174
1581,SEQ_SCAN,1,1,2,1.0,2.0,2000,2025-12-12T23:52:07.284181
1582,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:52:07.303679
1582,HASH_JOIN,829802,111860,575835,7.418219,1.441041,2000,2025-12-12T23:52:07.303729
1582,HASH_GROUP_BY,544299,114239,575835,4.764564,1.057939,2000,2025-12-12T23:52:07.303741
1582,HASH_JOIN,550407,642161,576049,1.166702,1.046587,2000,2025-12-12T23:52:07.303750
1582,SEQ_SCAN,550407,36910,2880404,14.912138,5.233226,2000,2025-12-12T23:52:07.303759
1582,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:52:07.303767
1582,SEQ_SCAN,365,374,14609,1.024658,40.024658,2000,2025-12-12T23:52:07.303774
1582,HASH_GROUP_BY,285648,114239,288217,2.500442,1.008994,2000,2025-12-12T23:52:07.303782
1582,HASH_JOIN,285703,642161,288293,2.247652,1.009065,2000,2025-12-12T23:52:07.303789
1582,SEQ_SCAN,285703,16075,1441548,17.773126,5.045617,2000,2025-12-12T23:52:07.303796
1582,FILTER,365,342,14609,1.067251,40.024658,2000,2025-12-12T23:52:07.303803
1582,SEQ_SCAN,365,374,14609,1.024658,40.024658,2000,2025-12-12T23:52:07.303810
1583,HASH_GROUP_BY,2571,7204,122563,2.802023,47.671334,2000,2025-12-12T23:52:07.319084
1583,HASH_JOIN,8163,642161,122563,78.667279,15.014455,2000,2025-12-12T23:52:07.319135
1583,HASH_JOIN,27230,642161,576049,23.58285,21.154939,2000,2025-12-12T23:52:07.319147
1583,SEQ_SCAN,27230,90007,2880404,3.305435,105.780536,2000,2025-12-12T23:52:07.319157
1583,FILTER,31,342,14609,11.032258,471.258065,2000,2025-12-12T23:52:07.319171
1583,SEQ_SCAN,31,32,14609,1.032258,471.258065,2000,2025-12-12T23:52:07.319180
1583,FILTER,5436,342,3600,15.894737,1.51,2000,2025-12-12T23:52:07.319188
1583,SEQ_SCAN,18000,17631,18000,1.020929,1.0,2000,2025-12-12T23:52:07.319196
1584,HASH_GROUP_BY,90,113,23,1.255556,3.913043,2000,2025-12-12T23:52:07.330167
1584,HASH_JOIN,215312,272368,274565,1.264992,1.275196,2000,2025-12-12T23:52:07.330204
1584,HASH_JOIN,215312,272368,274565,1.264992,1.275196,2000,2025-12-12T23:52:07.330213
1584,HASH_JOIN,215312,272368,274565,1.264992,1.275196,2000,2025-12-12T23:52:07.330221
1584,HASH_JOIN,215312,272368,288293,1.264992,1.338955,2000,2025-12-12T23:52:07.330228
1584,SEQ_SCAN,215312,83583,1441548,2.576026,6.695159,2000,2025-12-12T23:52:07.330235
1584,FILTER,363,342,14609,1.061404,40.245179,2000,2025-12-12T23:52:07.330242
1584,SEQ_SCAN,365,374,14609,1.024658,40.024658,2000,2025-12-12T23:52:07.330250
1584,SEQ_SCAN,20,20,20,1.0,1.0,2000,2025-12-12T23:52:07.330258
1584,SEQ_SCAN,5,4,5,1.25,1.0,2000,2025-12-12T23:52:07.330265
1584,SEQ_SCAN,6,6,6,1.0,1.0,2000,2025-12-12T23:52:07.330272
1585,HASH_GROUP_BY,49985,49707,2298,1.005593,21.751523,2000,2025-12-12T23:52:07.341612
1585,HASH_JOIN,55326,18602,2305,2.974196,24.002603,2000,2025-12-12T23:52:07.341663
1585,SEQ_SCAN,55326,52793,287867,1.04798,5.203105,2000,2025-12-12T23:52:07.341675
1585,FILTER,365,34,585,10.735294,1.60274,2000,2025-12-12T23:52:07.341684
1585,SEQ_SCAN,365,342,585,1.067251,1.60274,2000,2025-12-12T23:52:07.341693
1585,FILTER,12852,34,1,378.0,12852.0,2000,2025-12-12T23:52:07.341701
1585,HASH_JOIN,49452,47192,1,1.047889,49452.0,2000,2025-12-12T23:52:07.341709
1585,SEQ_SCAN,99995,108678,100000,1.086834,1.00005,2000,2025-12-12T23:52:07.341717
1585,HASH_JOIN,49458,47192,1,1.048017,49458.0,2000,2025-12-12T23:52:07.341724
1585,SEQ_SCAN,12,12,2,1.0,6.0,2000,2025-12-12T23:52:07.341731
1586,HASH_GROUP_BY,263,270,451782,1.026616,1717.802281,2000,2025-12-12T23:52:07.356719
1586,HASH_JOIN,2153556,2191374,2160932,1.017561,1.003425,2000,2025-12-12T23:52:07.356775
1586,SEQ_SCAN,719199,806889,719384,1.121927,1.000257,2000,2025-12-12T23:52:07.356788
1586,SEQ_SCAN,1434357,1457626,1441548,1.016223,1.005013,2000,2025-12-12T23:52:07.356797
1586,SEQ_SCAN,1834,1955,73049,1.065976,39.830425,2000,2025-12-12T23:52:07.356805
1586,HASH_JOIN,2520,425,2913445,5.929412,1156.128968,2000,2025-12-12T23:52:07.356813
1586,HASH_JOIN,366,425,76143,1.161202,208.040984,2000,2025-12-12T23:52:07.356821
1586,SEQ_SCAN,366,354,585,1.033898,1.598361,2000,2025-12-12T23:52:07.356828
1586,HASH_JOIN,365,425,76143,1.164384,208.610959,2000,2025-12-12T23:52:07.356836
1586,SEQ_SCAN,365,354,585,1.031073,1.60274,2000,2025-12-12T23:52:07.356843
1587,HASH_GROUP_BY,12,23,182,1.916667,15.166667,2000,2025-12-12T23:52:07.362914
1587,HASH_JOIN,127,1434,183,11.291339,1.440945,2000,2025-12-12T23:52:07.362951
1587,FILTER,155,332,5620,2.141935,36.258065,2000,2025-12-12T23:52:07.362964
1587,SEQ_SCAN,155,153,5620,1.013072,36.258065,2000,2025-12-12T23:52:07.362973
1587,HASH_JOIN,824,1434,2383,1.740291,2.89199,2000,2025-12-12T23:52:07.362980
1587,SEQ_SCAN,1773927,36910,2880404,48.060878,1.623744,2000,2025-12-12T23:52:07.362988
1587,SEQ_SCAN,6,18,14,3.0,2.333333,2000,2025-12-12T23:52:07.362996
1588,FILTER,75699,74904,819530,1.010614,10.826167,2000,2025-12-12T23:52:07.461221
1588,HASH_GROUP_BY,190581,200207,4097652,1.050509,21.500842,2000,2025-12-12T23:52:07.461277
1588,HASH_JOIN,2685933,2808150,4097652,1.045503,1.525597,2000,2025-12-12T23:52:07.461289
1588,HASH_JOIN,2685933,2808150,2880404,1.045503,1.072404,2000,2025-12-12T23:52:07.461298
1588,SEQ_SCAN,2685933,2885593,2880404,1.074335,1.072404,2000,2025-12-12T23:52:07.461306
1588,SEQ_SCAN,1827,1773,73049,1.030457,39.983032,2000,2025-12-12T23:52:07.461314
1588,SEQ_SCAN,100000,106955,100000,1.06955,1.0,2000,2025-12-12T23:52:07.461321
1588,FILTER,53677,74904,410148,1.395458,7.641038,2000,2025-12-12T23:52:07.461329
1588,HASH_GROUP_BY,136978,200207,2050741,1.4616,14.971317,2000,2025-12-12T23:52:07.461336
1588,HASH_JOIN,1430861,2808150,2050741,1.96256,1.433222,2000,2025-12-12T23:52:07.461343
1588,HASH_JOIN,1430861,2808150,1441548,1.96256,1.007469,2000,2025-12-12T23:52:07.461350
1588,SEQ_SCAN,1430861,1375097,1441548,1.040553,1.007469,2000,2025-12-12T23:52:07.461357
1588,SEQ_SCAN,1834,1773,73049,1.034405,39.830425,2000,2025-12-12T23:52:07.461364
1588,SEQ_SCAN,100000,106955,100000,1.06955,1.0,2000,2025-12-12T23:52:07.461371
1588,FILTER,22347,74904,204678,3.351859,9.159082,2000,2025-12-12T23:52:07.461378
1588,HASH_GROUP_BY,56649,200207,1023393,3.534167,18.065509,2000,2025-12-12T23:52:07.461384
1588,HASH_JOIN,719122,2808150,1023393,3.90497,1.423115,2000,2025-12-12T23:52:07.461391
1588,HASH_JOIN,719122,2808150,719384,3.90497,1.000364,2000,2025-12-12T23:52:07.461398
1588,SEQ_SCAN,719122,679783,719384,1.05787,1.000364,2000,2025-12-12T23:52:07.461404
1588,SEQ_SCAN,1827,1773,73049,1.030457,39.983032,2000,2025-12-12T23:52:07.461411
1588,SEQ_SCAN,99999,106955,100000,1.069561,1.00001,2000,2025-12-12T23:52:07.461418
1588,FILTER,7,27151,18446744073709551615,3878.714286,2.6352491533870787e+18,2000,2025-12-12T23:52:07.461426
1588,HASH_JOIN,16,131,18446744073709551615,8.1875,1.152921504606847e+18,2000,2025-12-12T23:52:07.461435
1588,HASH_JOIN,134,131,6093166573,1.022901,45471392.335821,2000,2025-12-12T23:52:07.461443
1588,HASH_JOIN,10239,10244,29268175,1.000488,2858.499365,2000,2025-12-12T23:52:07.461451
1588,FILTER,37708,27151,1434356,1.388825,38.038506,2000,2025-12-12T23:52:07.461458
1588,FILTER,27379,27151,1434356,1.008397,52.388911,2000,2025-12-12T23:52:07.461464
1588,HASH_JOIN,1227,10244,29268175,8.348818,23853.443358,2000,2025-12-12T23:52:07.461471
1588,FILTER,11091,29864,1434356,2.692634,129.32612,2000,2025-12-12T23:52:07.461480
1588,FILTER,11256,27151,1434356,2.412136,127.430348,2000,2025-12-12T23:52:07.461487
1588,HASH_JOIN,10028,10244,29268175,1.02154,2918.645293,2000,2025-12-12T23:52:07.461494
1588,FILTER,37991,29864,1434356,1.272134,37.755153,2000,2025-12-12T23:52:07.461500
1588,FILTER,26298,29864,1434356,1.1356,54.542399,2000,2025-12-12T23:52:07.461507
1589,HASH_GROUP_BY,624,570,5,1.094737,124.8,2000,2025-12-12T23:52:07.480131
1589,HASH_GROUP_BY,6,5,1990,1.2,331.666667,2000,2025-12-12T23:52:07.480177
1589,HASH_JOIN,30471,29341,633619,1.038513,20.794165,2000,2025-12-12T23:52:07.480187
1589,HASH_JOIN,30471,29341,633619,1.038513,20.794165,2000,2025-12-12T23:52:07.480196
1589,SEQ_SCAN,29208,31361,2880404,1.073713,98.616954,2000,2025-12-12T23:52:07.480203
1589,SEQ_SCAN,1263,1463,287867,1.158353,227.923199,2000,2025-12-12T23:52:07.480211
1589,FILTER,15,342,14609,22.8,973.933333,2000,2025-12-12T23:52:07.480218
1589,SEQ_SCAN,15,32,14609,2.133333,973.933333,2000,2025-12-12T23:52:07.480225
1589,SEQ_SCAN,10,9,12,1.111111,1.2,2000,2025-12-12T23:52:07.480232
1589,HASH_GROUP_BY,599,5,1176,119.8,1.963272,2000,2025-12-12T23:52:07.480239
1589,HASH_JOIN,16137,29341,364906,1.818244,22.613001,2000,2025-12-12T23:52:07.480246
1589,HASH_JOIN,16137,29341,317105,1.818244,19.650803,2000,2025-12-12T23:52:07.480253
1589,SEQ_SCAN,15382,15894,1441548,1.033286,93.716552,2000,2025-12-12T23:52:07.480260
1589,SEQ_SCAN,755,685,144067,1.10219,190.817219,2000,2025-12-12T23:52:07.480267
